"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"SumAbsDev"	"LargestDev"
"使命"	0	0	0	1	0	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	0.812	-0.273	-0.027	-0.02	-0.033	1.256	"4"
"例行"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"依"	0	0	0	0	2	0	0	1	0.188	0.312	0.102	0.463	1.401	0.184	0.133	0.217	-0.084	-0.143	-0.045	-0.218	0.346	-0.082	-0.059	0.695	1.672	"8"
"依据"	0	0	0	0	2	0	0	0	0.125	0.208	0.068	0.309	0.934	0.123	0.088	0.145	-0.056	-0.095	-0.03	-0.146	0.661	-0.055	-0.039	-0.065	1.147	"5"
"依法"	0	0	0	0	6	0	0	4	0.626	1.041	0.341	1.543	4.671	0.613	0.442	0.723	-0.281	-0.477	-0.151	-0.728	0.524	-0.275	-0.196	2.395	5.027	"8"
"依照"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"侨民"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"侯信杰"	0	1	0	0	0	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	0.983	-0.015	-0.073	-0.273	-0.027	-0.02	-0.033	1.452	"2"
"侵权"	0	0	0	0	2	0	0	0	0.125	0.208	0.068	0.309	0.934	0.123	0.088	0.145	-0.056	-0.095	-0.03	-0.146	0.661	-0.055	-0.039	-0.065	1.147	"5"
"俄军"	0	2	0	0	0	0	0	0	0.125	0.208	0.068	0.309	0.934	0.123	0.088	0.145	-0.056	1.965	-0.03	-0.146	-0.547	-0.055	-0.039	-0.065	2.903	"2"
"保值"	0	0	0	0	0	1	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	-0.273	1.213	-0.02	-0.033	1.703	"6"
"保加利亚"	0	2	0	0	0	0	0	0	0.125	0.208	0.068	0.309	0.934	0.123	0.088	0.145	-0.056	1.965	-0.03	-0.146	-0.547	-0.055	-0.039	-0.065	2.903	"2"
"保卫"	0	2	0	0	2	0	0	0	0.251	0.416	0.136	0.617	1.868	0.245	0.177	0.289	-0.112	1.249	-0.06	-0.291	0.196	-0.11	-0.079	-0.13	2.227	"2"
"保护"	0	0	0	0	8	0	0	0	0.501	0.833	0.273	1.234	3.737	0.49	0.354	0.579	-0.225	-0.382	-0.12	-0.582	2.645	-0.22	-0.157	-0.261	4.592	"5"
"保护主"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"保维"	0	1	0	0	0	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	0.983	-0.015	-0.073	-0.273	-0.027	-0.02	-0.033	1.452	"2"
"保证"	1	1	0	0	2	0	0	0	0.251	0.416	0.136	0.617	1.868	0.245	0.177	0.289	0.642	0.449	-0.06	-0.291	0.196	-0.11	-0.079	-0.13	1.957	"1"
"保通"	0	0	0	1	0	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	0.812	-0.273	-0.027	-0.02	-0.033	1.256	"4"
"保障"	0	2	0	1	4	1	0	0	0.501	0.833	0.273	1.234	3.737	0.49	0.354	0.579	-0.225	0.701	-0.12	-0.191	0.25	0.401	-0.157	-0.261	2.306	"2"
"保障部"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"修改"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
