"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"事发"	0	0	1	0	1	0	0.281	0.391	0.259	0.058	0.422	0.589	-0.131	-0.189	0.616	-0.026	0.423	-0.303	1.688	"3"
"事故"	0	0	0	0	2	4	0.842	1.174	0.777	0.175	1.266	1.766	-0.394	-0.568	-0.361	-0.077	0.43	1.18	3.01	"6"
"二手车"	0	0	1	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	0.888	-0.013	-0.103	-0.151	1.316	"3"
"亏"	0	0	0	0	1	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	0.676	-0.151	1.061	"5"
"五十周年"	0	1	0	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	0.708	-0.06	-0.013	-0.103	-0.151	1.101	"2"
"五台山"	0	0	0	0	1	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	0.676	-0.151	1.061	"5"
"亚逸拉"	0	0	0	0	0	1	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	-0.103	0.531	0.868	"6"
"交"	0	0	0	0	1	2	0.421	0.587	0.389	0.087	0.633	0.883	-0.197	-0.284	-0.181	-0.038	0.293	0.68	1.673	"6"
"交易价"	0	0	0	0	0	1	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	-0.103	0.531	0.868	"6"
"交界处"	0	0	0	0	0	1	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	-0.103	0.531	0.868	"6"
"交管局"	0	0	0	0	0	1	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	-0.103	0.531	0.868	"6"
"交警"	0	0	0	0	1	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	0.676	-0.151	1.061	"5"
"交通"	0	0	0	0	0	6	0.842	1.174	0.777	0.175	1.266	1.766	-0.394	-0.568	-0.361	-0.077	-0.617	3.187	5.204	"6"
"交通部"	0	0	0	0	0	1	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	-0.103	0.531	0.868	"6"
"交通部门"	0	0	0	0	1	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	0.676	-0.151	1.061	"5"
"产"	0	1	0	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	0.708	-0.06	-0.013	-0.103	-0.151	1.101	"2"
"产业"	3	12	0	0	0	0	2.106	2.936	1.943	0.437	3.165	4.414	0.451	6.102	-0.903	-0.192	-1.544	-2.271	11.463	"2"
"产值"	0	0	1	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	0.888	-0.013	-0.103	-0.151	1.316	"3"
"产出"	0	0	1	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	0.888	-0.013	-0.103	-0.151	1.316	"3"
"产品"	3	8	0	0	0	0	1.545	2.153	1.425	0.32	2.321	3.237	0.715	3.698	-0.663	-0.141	-1.132	-1.665	8.014	"2"
"产量"	0	2	5	0	0	0	0.983	1.37	0.907	0.204	1.477	2.06	-0.46	0.386	3.215	-0.09	-0.72	-1.06	5.931	"3"
"亲和力"	0	2	0	0	0	0	0.281	0.391	0.259	0.058	0.422	0.589	-0.131	1.417	-0.12	-0.026	-0.206	-0.303	2.203	"2"
"人员"	0	0	0	0	0	10	1.404	1.957	1.295	0.291	2.11	2.943	-0.657	-0.946	-0.602	-0.128	-1.029	5.312	8.674	"6"
"从早到晚"	0	0	0	0	1	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	0.676	-0.151	1.061	"5"
"代检厂"	1	0	0	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	0.853	-0.095	-0.06	-0.013	-0.103	-0.151	1.275	"1"
"代理"	1	0	0	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	0.853	-0.095	-0.06	-0.013	-0.103	-0.151	1.275	"1"
"代表作"	0	1	0	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	0.708	-0.06	-0.013	-0.103	-0.151	1.101	"2"
"仪表盘"	0	0	0	0	0	2	0.281	0.391	0.259	0.058	0.422	0.589	-0.131	-0.189	-0.12	-0.026	-0.206	1.062	1.734	"6"
"仰融"	0	1	0	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	0.708	-0.06	-0.013	-0.103	-0.151	1.101	"2"
"件"	2	0	0	0	6	0	1.123	1.566	1.036	0.233	1.688	2.354	0.505	-0.757	-0.482	-0.103	2.78	-1.211	5.838	"5"
"价格"	0	0	0	0	0	1	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	-0.103	0.531	0.868	"6"
"份额"	0	1	0	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	0.708	-0.06	-0.013	-0.103	-0.151	1.101	"2"
"企业"	3	11	0	0	0	2	2.247	3.131	2.072	0.466	3.376	4.709	0.404	4.58	-0.964	-0.205	-1.647	-0.967	8.767	"2"
"会长"	0	0	1	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	0.888	-0.013	-0.103	-0.151	1.316	"3"
"传票"	0	0	0	0	1	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	0.676	-0.151	1.061	"5"
"伤员"	1	0	0	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	0.853	-0.095	-0.06	-0.013	-0.103	-0.151	1.275	"1"
"伪劣"	2	0	0	0	0	0	0.281	0.391	0.259	0.058	0.422	0.589	1.705	-0.189	-0.12	-0.026	-0.206	-0.303	2.549	"1"
"低价"	0	0	0	0	1	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	0.676	-0.151	1.061	"5"
"住性"	0	0	0	0	1	0	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	0.676	-0.151	1.061	"5"
"住房"	0	0	0	0	2	0	0.281	0.391	0.259	0.058	0.422	0.589	-0.131	-0.189	-0.12	-0.026	1.351	-0.303	2.12	"5"
"作案"	1	0	0	0	0	0	0.14	0.196	0.13	0.029	0.211	0.294	0.853	-0.095	-0.06	-0.013	-0.103	-0.151	1.275	"1"
"你"	0	0	0	0	0	1	0.14	0.196	0.13	0.029	0.211	0.294	-0.066	-0.095	-0.06	-0.013	-0.103	0.531	0.868	"6"
