"Coll_Word"	"1"	"10"	"2"	"3"	"3\""	"4"	"5"	"6"	"7"	"8"	"9"	"exp_1"	"exp_10"	"exp_2"	"exp_3"	"exp_3\""	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"pbin_1"	"pbin_10"	"pbin_2"	"pbin_3"	"pbin_3\""	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"SumAbsDev"	"LargestDev"
"昨天"	0	0	0	0	0	0	0	7	0	0	1	1.982	1.555	0.175	0.243	0.003	0.52	0.775	0.857	0.964	0.353	0.574	-0.989	-0.751	-0.077	-0.107	-0.001	-0.234	-0.354	5.932	-0.446	-0.157	0.348	9.396	"6"
"昨日"	0	0	0	1	0	0	0	1	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	1.223	0	-0.058	-0.088	0.693	-0.112	-0.039	-0.065	2.732	"3"
"是否"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"显著"	0	1	0	0	0	1	0	1	0	0	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	-0.371	0.321	-0.029	-0.04	0	0.738	-0.133	0.541	-0.167	-0.059	-0.097	2.496	"4"
"晚餐"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"普遍"	0	0	0	0	0	0	0	1	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	0.97	-0.056	-0.02	-0.032	1.392	"6"
"景"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"景气"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"暂停"	0	0	0	0	0	0	0	1	0	0	5	1.486	1.166	0.131	0.182	0.002	0.39	0.581	0.642	0.723	0.265	0.43	-0.742	-0.563	-0.058	-0.08	-0.001	-0.175	-0.265	0.307	-0.335	-0.118	4.97	7.614	"9"
"暂时性"	0	0	0	1	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	1.517	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.975	"3"
"暂缓"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"暨"	0	2	0	0	0	0	0	0	3	1	0	1.486	1.166	0.131	0.182	0.002	0.39	0.581	0.642	0.723	0.265	0.43	-0.742	0.481	-0.058	-0.08	-0.001	-0.175	-0.265	-0.295	1.579	0.624	-0.194	4.494	"7"
"暴露"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"最终"	0	0	0	1	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	1.517	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.975	"3"
"最近"	2	0	0	0	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	1.212	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	1.906	"1"
"最高峰"	0	0	0	0	0	0	0	0	0	0	1	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	1.144	1.583	"9"
"月份"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"月坛"	0	0	0	0	0	0	0	0	2	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	1.838	-0.039	-0.065	2.667	"7"
"有价证券"	0	0	0	0	0	0	0	0	0	1	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	1.355	-0.032	1.806	"8"
"有得"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"朋友"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"服务"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"服装店"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"期会"	0	0	0	0	0	0	0	0	0	0	1	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	1.144	1.583	"9"
"期货"	0	5	0	0	0	0	0	0	3	1	0	2.229	1.749	0.197	0.273	0.003	0.585	0.871	0.964	1.084	0.398	0.646	-1.112	1.761	-0.087	-0.121	-0.001	-0.263	-0.398	-0.443	1.075	0.476	-0.291	6.028	"10"
"期限"	0	1	0	0	0	0	0	0	1	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	0.455	-0.019	-0.027	0	-0.058	-0.088	-0.098	0.645	-0.039	-0.065	1.741	"7"
"未曾"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"本地"	2	2	0	0	0	0	0	4	0	0	0	1.982	1.555	0.175	0.243	0.003	0.52	0.775	0.857	0.964	0.353	0.574	0.203	0.319	-0.077	-0.107	-0.001	-0.234	-0.354	2.191	-0.446	-0.157	-0.259	4.348	"6"
"本次"	0	0	0	1	0	0	2	0	1	0	0	0.991	0.777	0.088	0.122	0.001	0.26	0.387	0.428	0.482	0.177	0.287	-0.494	-0.375	-0.038	0.935	-0.001	-0.117	1.308	-0.197	0.396	-0.078	-0.129	4.068	"5"
"机制"	0	1	0	0	0	1	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	0.455	-0.019	-0.027	0	0.9	-0.088	-0.098	-0.112	-0.039	-0.065	2.05	"4"
"机器"	0	0	0	0	0	0	0	1	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	0.97	-0.056	-0.02	-0.032	1.392	"6"
"机构量"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"机械"	2	0	0	0	0	0	0	0	0	1	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	0.813	-0.282	-0.029	-0.04	0	-0.088	-0.133	-0.148	-0.167	0.897	-0.097	2.694	"8"
"杀"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"权"	0	1	0	0	0	0	0	0	0	1	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	0.455	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	1.064	-0.065	2.233	"8"
"权钱"	0	0	0	2	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	3.035	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	3.949	"3"
"李义灿"	0	0	0	0	0	0	0	0	0	1	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	1.355	-0.032	1.806	"8"
"李明发"	0	0	0	2	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	3.035	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	3.949	"3"
"李翔"	0	0	0	1	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	1.517	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.975	"3"
"杜丽英"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"条例"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"条规"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"来宾"	0	0	1	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	1.659	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	2.12	"2"
"来往量"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"杨秀珠"	0	0	0	1	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	1.517	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.975	"3"
"柜"	0	0	0	0	0	0	0	0	0	0	1	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	1.144	1.583	"9"
"柜台"	0	0	0	0	0	0	0	0	0	13	1	3.468	2.721	0.307	0.425	0.005	0.91	1.355	1.499	1.687	0.618	1.004	-1.731	-1.314	-0.135	-0.188	-0.002	-0.409	-0.619	-0.689	-0.781	16.485	-0.134	22.487	"8"
"查处"	0	0	0	0	0	2	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	2.374	-0.088	-0.098	-0.112	-0.039	-0.065	3.257	"4"
"查核"	0	0	0	0	0	0	0	0	0	1	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	1.355	-0.032	1.806	"8"
"查缉"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"查获"	0	1	0	0	0	0	0	0	0	1	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	0.455	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	1.064	-0.065	2.233	"8"
"查询"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"标的"	0	0	0	0	0	0	0	0	0	0	1	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	1.144	1.583	"9"
"根据"	0	0	0	0	0	0	0	0	0	1	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	1.355	-0.032	1.806	"8"
"格外"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"档"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"棉花"	0	0	0	0	0	4	0	0	0	0	0	0.991	0.777	0.088	0.122	0.001	0.26	0.387	0.428	0.482	0.177	0.287	-0.494	-0.375	-0.038	-0.054	-0.001	4.748	-0.177	-0.197	-0.223	-0.078	-0.129	6.514	"4"
"棉贩"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"楼层"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"概论"	0	2	0	0	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	1.423	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	2.176	"10"
"模式"	0	1	0	0	0	0	0	0	2	0	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	-0.371	0.321	-0.029	-0.04	0	-0.088	-0.133	-0.148	1.397	-0.059	-0.097	2.683	"7"
"模拟"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"横盘"	0	0	0	0	0	0	0	1	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	0.97	-0.056	-0.02	-0.032	1.392	"6"
"欠"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"次级"	0	0	0	0	0	0	0	1	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	0.97	-0.056	-0.02	-0.032	1.392	"6"
"欧元"	0	0	0	0	0	0	2	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	-0.058	2.028	-0.098	-0.112	-0.039	-0.065	2.881	"5"
"欧美"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"欺诈"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"止跌"	0	0	0	0	0	0	0	1	0	0	1	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	-0.058	-0.088	0.693	-0.112	-0.039	0.859	2.33	"9"
"正业"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"正常"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"正当"	0	0	0	0	0	0	0	1	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	0.97	-0.056	-0.02	-0.032	1.392	"6"
"正轨"	0	0	0	0	0	0	0	0	0	0	1	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	1.144	1.583	"9"
"武器"	0	0	0	1	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	1.517	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.975	"3"
"残留"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"毒品"	0	0	0	0	0	4	0	0	0	0	0	0.991	0.777	0.088	0.122	0.001	0.26	0.387	0.428	0.482	0.177	0.287	-0.494	-0.375	-0.038	-0.054	-0.001	4.748	-0.177	-0.197	-0.223	-0.078	-0.129	6.514	"4"
"毒贩"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"比率"	0	2	0	0	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	1.423	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	2.176	"10"
"比较"	2	0	0	0	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	1.212	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	1.906	"1"
"民生"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"民营"	0	0	1	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	1.659	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	2.12	"2"
"气氛"	1	0	0	0	0	0	0	1	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	0.362	-0.188	-0.019	-0.027	0	-0.058	-0.088	0.693	-0.112	-0.039	-0.065	1.651	"6"
"水果"	0	0	0	0	0	0	0	2	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	-0.058	-0.088	1.941	-0.112	-0.039	-0.065	2.784	"6"
"汇"	0	2	0	0	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	1.423	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	2.176	"10"
"汇丰"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"汇市"	0	0	0	0	0	0	3	3	0	0	0	1.486	1.166	0.131	0.182	0.002	0.39	0.581	0.642	0.723	0.265	0.43	-0.742	-0.563	-0.058	-0.08	-0.001	-0.175	1.839	1.718	-0.335	-0.118	-0.194	5.823	"5"
"汉奸"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"汤姆笙"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"汽"	0	0	0	0	0	0	0	0	0	1	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	1.355	-0.032	1.806	"8"
"汽车"	3	0	0	0	0	0	0	0	0	0	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	1.818	-0.282	-0.029	-0.04	0	-0.088	-0.133	-0.148	-0.167	-0.059	-0.097	2.861	"1"
"沙斯"	5	0	0	0	0	0	0	0	0	0	0	1.239	0.972	0.11	0.152	0.002	0.325	0.484	0.535	0.602	0.221	0.359	3.03	-0.469	-0.048	-0.067	-0.001	-0.146	-0.221	-0.246	-0.279	-0.098	-0.162	4.767	"1"
"没"	3	0	0	0	0	0	0	0	0	0	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	1.818	-0.282	-0.029	-0.04	0	-0.088	-0.133	-0.148	-0.167	-0.059	-0.097	2.861	"1"
"没有"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"河县"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"河堤"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"河豚"	2	0	0	0	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	1.212	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	1.906	"1"
"法兰克福"	0	0	0	0	0	0	0	1	0	0	1	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	-0.058	-0.088	0.693	-0.112	-0.039	0.859	2.33	"9"
"法制化"	0	0	0	0	0	0	0	0	0	0	2	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	2.289	3.165	"9"
"法堤"	0	0	1	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	1.659	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	2.12	"2"
"法宝"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"法郎"	0	1	0	0	0	1	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	0.455	-0.019	-0.027	0	0.9	-0.088	-0.098	-0.112	-0.039	-0.065	2.05	"4"
"泡汤"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"活动"	0	0	0	1	0	1	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	1.223	0	0.9	-0.088	-0.098	-0.112	-0.039	-0.065	2.979	"3"
"活络"	0	0	0	0	0	0	6	2	0	0	0	1.982	1.555	0.175	0.243	0.003	0.52	0.775	0.857	0.964	0.353	0.574	-0.989	-0.751	-0.077	-0.107	-0.001	-0.234	4.712	0.682	-0.446	-0.157	-0.259	8.415	"5"
"活跃"	0	7	0	0	0	0	1	0	0	0	0	1.982	1.555	0.175	0.243	0.003	0.52	0.775	0.857	0.964	0.353	0.574	-0.989	4.158	-0.077	-0.107	-0.001	-0.234	0.254	-0.393	-0.446	-0.157	-0.259	7.075	"10"
"洽谈"	0	0	0	1	0	1	0	0	1	0	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	-0.371	-0.282	-0.029	1.053	0	0.738	-0.133	-0.148	0.495	-0.059	-0.097	3.405	"3"
