"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"全体"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"全力"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"全力以赴"	1	0	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	1.218	-0.13	-0.288	-0.042	-0.014	-0.032	1.724	"1"
"全部"	0	0	1	0	1	2	0.242	1.036	1.939	0.37	0.129	0.284	-0.109	-0.521	-0.474	-0.169	0.91	1.562	3.745	"6"
"全面"	0	0	2	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	-0.26	0.629	-0.084	-0.029	-0.064	1.12	"3"
"八掌溪"	0	0	0	0	0	1	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	-0.288	-0.042	-0.014	1.149	1.65	"6"
"公务"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"公司"	0	13	1	0	2	0	0.969	4.144	7.756	1.479	0.517	1.135	-0.434	5.237	-3.402	-0.674	1.032	-0.511	11.29	"2"
"公安"	0	1	1	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	0.346	0.134	-0.084	-0.029	-0.064	0.711	"2"
"公民"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"共党"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"共同"	0	1	4	0	0	1	0.364	1.554	2.908	0.555	0.194	0.425	-0.163	-0.29	0.501	-0.253	-0.086	0.448	1.741	"3"
"共和党"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
