"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"SumAbsDev"	"LargestDev"
"直接"	1	0	0	0	0	0	0	3	0.156	0.868	0.275	0.319	0.165	1.218	0.082	0.917	0.831	-0.425	-0.124	-0.144	-0.073	-0.631	-0.036	1.399	3.663	"8"
"直接面"	0	0	0	0	0	0	0	1	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	-0.031	-0.036	-0.018	-0.158	-0.009	0.64	1.015	"8"
"相继"	0	0	0	0	0	1	0	0	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	-0.031	-0.036	-0.018	0.516	-0.009	-0.113	0.846	"6"
"盼"	0	0	1	0	0	0	0	0	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	1.163	-0.036	-0.018	-0.158	-0.009	-0.113	1.62	"3"
"看法"	0	0	0	0	0	1	0	0	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	-0.031	-0.036	-0.018	0.516	-0.009	-0.113	0.846	"6"
"真实"	0	0	0	0	0	0	0	1	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	-0.031	-0.036	-0.018	-0.158	-0.009	0.64	1.015	"8"
"真正"	0	0	0	0	0	2	0	0	0.078	0.434	0.137	0.159	0.083	0.609	0.041	0.458	-0.035	-0.213	-0.062	-0.072	-0.037	1.033	-0.018	-0.226	1.696	"6"
"真的"	0	0	0	0	0	0	0	1	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	-0.031	-0.036	-0.018	-0.158	-0.009	0.64	1.015	"8"
"知识分子"	0	0	0	0	0	1	0	0	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	-0.031	-0.036	-0.018	0.516	-0.009	-0.113	0.846	"6"
"研究"	1	0	0	0	0	5	0	0	0.235	1.303	0.412	0.478	0.248	1.827	0.123	1.375	0.672	-0.638	-0.186	-0.216	-0.11	1.931	-0.054	-0.678	4.485	"6"
