0.011198294,No.,Variety,Item,Causation,CrLocus,CrSynt,CrSem,CrPers,CrDef,CrIntent,ModalVerb,CseModality,CseAdverb,CseAdv,CseNeg,CeSynt,CeSem,CePers,CeDef,CeControl,CeRole,CsedModalVerb,CsedModality,CsedAdverb,CsedAdv,CsedNeg,CrCeCoref,Pred,PredSynt,PredSem,CsedProsody,CsedSemS,CsedSemT,Structure,ClauseType
0.655672474,1291,tw,rang,yes,adjacent,np,inanim,3,def,unintent,??__,ability,NA,none,yes,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,??__,trans,telic,ntrl,ment,social,sg,simple
0.308426268,1293,tw,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,_,trans,state,pstv,ment,ment,sg,simple
0.883880272,1303,tw,rang,yes,adjacent,np,inanim,3,indef,unintent,NA,none,NA,none,no,pron,anim,1,def,no,befry,_,ability,NA,none,no,no,??_,trans,telic,pstv,phy,social,sg,simple
0.173103057,1306,tw,rang,yes,distant,pron,anim,3,def,unintent,??,poss,NA,none,no,pron,anim,1,indef,no,expcer,NA,none,NA,none,no,no,??_,adj,state,ntrl,ment,ment,sg,simple
0.468031904,877,sg,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,___,degree,no,no,??__,intrans,state,neg,phy,ment,sg,simple
0.554548539,2195,sg,rang,yes,adjacent,np,anim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,yes,agent,NA,none,NA,none,no,no,___,trans,atelic,ntrl,social,social,sg,simple
0.780141947,753,sg,shi,yes,adjacent,vp,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,def,no,befry,NA,none,??__,degree,no,yes,___,intrans,atelic,pstv,ment,ment,sg,simple
0.003378442,2197,sg,rang,yes,adjacent,np,inanim,3,indef,unintent,NA,none,NA,none,no,pron,anim,1,def,no,befry,NA,none,??__,degree,no,no,___,intrans,atelic,pstv,ment,ment,sg,simple
0.284483453,756,sg,shi,yes,adjacent,pron,event,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,_??__,time,no,no,????_,trans,telic,ntrl,phy,ment,mul,simple
0.623264726,2212,sg,rang,yes,adjacent,pron,event,3,def,unintent,NA,none,_,degree,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,__??,trans,state,ntrl,ment,ment,sg,simple
0.522382163,2213,sg,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,_,degree,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,????__????,idiom,state,ntrl,ment,ment,sg,simple
0.144309043,2214,sg,rang,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,??,degree,no,no,????,adj,state,pstv,ment,ment,sg,simple
0.127503741,878,sg,ling,yes,adjacent,pron,anim,2,def,unintent,NA,none,??__,oth,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,????_,adj,state,neg,ment,ment,sg,simple
0.447704147,2216,sg,rang,yes,adjacent,np,event,3,indef,unintent,NA,none,_,range,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,????_,intrans,state,neg,ment,ment,sg,simple
0.718171977,487,ml,rang,yes,adjacent,pron,anim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,??_,degree,no,no,??__,adj,state,pstv,ment,ment,sg,simple
0.545070852,2219,sg,rang,yes,adjacent,pron,anim,3,def,intent,NA,none,NA,none,no,pron,anim,1,def,yes,agent,NA,none,NA,none,no,no,??,trans,atelic,ntrl,ment,ment,sg,simple
0.981822682,762,sg,shi,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,___,trans,state,pstv,phy,ment,sg,simple
0.0238739,761,sg,shi,yes,adjacent,pron,event,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,yes,expcer,NA,none,NA,none,no,no,_,trans,telic,pstv,ment,ment,sg,simple
0.184447892,765,sg,shi,yes,distant,pron,inanim,3,indef,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,????_??,trans,state,pstv,ment,ment,sg,simple
0.929722817,2230,sg,rang,yes,adjacent,pron,event,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,??,degree,no,no,___,intrans,state,pstv,ment,ment,sg,simple
0.459362273,2232,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,??,degree,no,no,___,intrans,state,pstv,ment,ment,sg,simple
0.470911853,2233,sg,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,??,degree,no,no,????__,intrans,state,ntrl,ment,ment,sg,simple
0.356546971,2239,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,_????,trans,telic,ntrl,ment,ment,sg,simple
0.331011157,2236,sg,rang,yes,adjacent,cl,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,yes,expcer,_,incl,NA,none,no,no,__??,trans,atelic,ntrl,ment,ment,sg,simple
0.728246399,860,ml,shi,yes,adjacent,pron,event,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,____,trans,telic,ntrl,ment,ment,sg,simple
0.188699802,2243,sg,rang,yes,adjacent,pron,event,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,___,trans,state,neg,ment,ment,sg,simple
0.802328616,861,ml,shi,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,___,trans,state,neg,ment,ment,sg,simple
0.836417321,2248,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,___,trans,state,pstv,ment,ment,sg,simple
0.807425799,887,sg,ling,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,___,intrans,state,pstv,ment,ment,sg,simple
0.941172839,771,sg,shi,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,befry,NA,none,NA,none,no,no,__??__,idiom,atelic,neg,social,social,sg,simple
0.465850841,2265,sg,rang,yes,adjacent,np,anim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,yes,agent,NA,none,NA,none,no,no,_??_,trans,telic,ntrl,phy,ment,sg,simple
0.760377257,773,sg,shi,yes,distant,cl,inanim,3,indef,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,_??_,trans,telic,ntrl,phy,ment,mul,simple
0.152291819,493,ml,rang,yes,adjacent,pron,anim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,___,trans,telic,ntrl,ment,ment,sg,simple
0.956286684,777,sg,shi,yes,adjacent,vp,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,_??_,degree,no,yes,___,adj,state,pstv,phy,ment,sg,simple
0.642660722,779,sg,shi,yes,adjacent,vp,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,_??_,degree,no,no,_??,adj,state,pstv,ment,ment,sg,simple
0.358035725,781,sg,shi,yes,distant,cl,event,3,indef,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,??????,trans,state,ntrl,phy,ment,sg,simple
0.357427746,893,sg,ling,yes,implicit,na,na,3,indef,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,_,trans,state,pstv,ment,ment,sg,simple
0.729278294,2275,sg,rang,yes,adjacent,vp,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,_,trans,state,pstv,ment,ment,sg,simple
0.268873639,2273,sg,rang,yes,adjacent2,vp,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,def,no,befry,NA,none,NA,none,no,no,_,trans,telic,pstv,social,social,sg,simple
0.105654902,898,sg,ling,yes,adjacent,np,inanim,3,indef,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,??,trans,atelic,neg,phy,ment,sg,simple
0.300255374,285,ml,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,indef,no,expcer,NA,none,NA,none,no,no,????_,trans,state,pstv,ment,ment,sg,simple
0.567146248,2283,sg,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,??????,degree,no,no,___,intrans,state,ntrl,ment,ment,mul,simple
0.112069979,382,tw,shi,yes,adjacent,np,event,3,indef,unintent,NA,none,NA,none,no,pron,anim,1,def,no,befry,NA,none,NA,none,no,no,_??_,trans,telic,pstv,social,social,sg,simple
0.573034077,864,ml,shi,yes,adjacent,np,inanim,3,indef,unintent,??,ability,NA,none,yes,pron,anim,1,def,yes,expcer,NA,none,NA,none,no,no,_????,trans,state,ntrl,ment,ment,sg,simple
0.99651956,500,ml,rang,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,___,trans,telic,ntrl,phy,ment,sg,simple
0.244695154,2297,sg,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,_??_,trans,telic,pstv,ment,ment,sg,simple
0.445840987,1273,tw,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,3,def,no,agent,NA,none,NA,none,no,no,__??,trans,telic,ntrl,ment,ment,sg,simple
0.103455836,906,sg,ling,yes,adjacent,np,inanim,3,indef,unintent,??,ability,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,___????_,intrans,state,pstv,phy,phy,mul,simple
0.509556695,798,sg,shi,yes,adjacent,vp,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,??___,trans,telic,ntrl,phy,ment,sg,simple
0.810265239,907,sg,ling,yes,adjacent,pron,event,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,??__,trans,state,ntrl,ment,ment,sg,simple
0.416647546,2308,sg,rang,yes,adjacent,np,inanim,3,indef,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,??__,trans,state,pstv,ment,ment,sg,simple
0.795352172,2310,sg,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,??__,trans,state,neg,ment,ment,sg,simple
0.624924918,2312,sg,rang,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,yes,expcer,NA,none,NA,none,no,no,????_,trans,telic,pstv,ment,social,sg,simple
0.66206942,2313,sg,rang,yes,adjacent,np,inanim,3,indef,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,????_,trans,telic,ntrl,ment,ment,sg,simple
0.292273902,2316,sg,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,yes,agent,NA,none,NA,none,no,no,????_,trans,telic,ntrl,phy,social,sg,simple
0.459084206,2334,sg,rang,yes,distant,na,na,3,def,unintent,_,incl,NA,none,yes,pron,anim,1,def,no,expcer,NA,none,NA,none,no,no,_??_,adj,state,neg,ment,ment,sg,simple
0.723739265,910,sg,ling,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,pron,anim,1,def,no,expcer,NA,none,__??,degree,no,no,___,adj,state,neg,ment,ment,sg,simple
0.118329015,505,ml,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,pron,anim,1,def,yes,expcer,NA,none,__??,degree,no,no,????_,intrans,state,ntrl,ment,ment,sg,simple
0.798676907,1091,ml,shi,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,pron,anim,3,indef,no,patient,NA,none,NA,none,no,no,??__??_??,idiom,atelic,pstv,social,social,mul,simple
0.798803413,3116,sg,rang,yes,distant,cl,event,3,indef,intent,NA,none,NA,none,no,pron,anim,3,indef,no,expcer,NA,none,NA,none,no,yes,??_??,trans,telic,ntrl,ment,ment,sg,simple
0.585458163,3117,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,pron,anim,3,indef,yes,agent,NA,none,_,time,no,yes,??,intrans,atelic,ntrl,phy,phy,sg,simple
0.659014825,3123,sg,rang,yes,adjacent,pron,anim,2,def,intent,NA,none,NA,none,no,pron,anim,3,def,yes,agent,_??,ability,??_??,manner,no,yes,????_,intrans,atelic,pstv,social,social,sg,simple
0.457028442,3127,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,pron,anim,3,def,yes,agent,NA,none,??????,manner,no,yes,??__,intrans,state,pstv,phy,phy,sg,simple
0.738670487,1289,ml,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,pron,anim,3,def,no,befry,NA,none,NA,none,no,yes,??__,trans,telic,pstv,phy,phy,sg,simple
0.595723695,3112,sg,rang,yes,distant,na,na,1,indef,intent,NA,none,NA,none,no,pron,anim,3,indef,yes,agent,NA,none,NA,none,no,yes,__??,trans,telic,ntrl,phy,ment,sg,simple
0.674420895,3131,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,pron,anim,3,def,no,theme,NA,none,NA,none,no,no,__??,copula,telic,neg,phy,social,sg,simple
0.999309064,1961,tw,rang,yes,distant,pron,anim,3,def,intent,NA,none,NA,none,no,pron,anim,3,def,no,befry,NA,none,_,degree,no,yes,??,adj,state,pstv,ment,ment,sg,simple
0.13630912,3140,sg,rang,yes,distant,pron,anim,1,def,intent,NA,none,NA,none,no,pron,anim,3,def,no,befry,NA,none,_,degree,no,no,_,trans,state,pstv,ment,ment,sg,simple
0.18959382,1962,tw,rang,yes,distant,np,anim,na,na,intent,NA,none,NA,none,no,pron,anim,3,def,yes,expcer,NA,none,_,degree,no,yes,_??,trans,telic,ntrl,ment,ment,sg,simple
0.410369796,1964,tw,rang,yes,distant,np,event,3,indef,unintent,NA,none,NA,none,no,pron,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___??,intrans,state,ntrl,ment,ment,sg,simple
0.701325754,767,ml,rang,yes,adjacent,np,anim,3,indef,intent,_,incl,NA,none,no,pron,anim,3,indef,no,theme,NA,none,NA,none,no,yes,__??_,copula,state,pstv,phy,phy,sg,simple
0.732008615,54,ml,ling,yes,distant,cl,event,na,na,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,__,adj,state,ntrl,ment,ment,sg,advbl
0.228786811,536,sg,ling,yes,distant,cl,event,na,na,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,__,adj,state,ntrl,ment,ment,sg,advbl
0.390435194,386,sg,ling,yes,distant,cl,inanim,3,def,unintent,NA,none,NA,none,yes,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,_????,trans,state,ntrl,ment,ment,sg,advbl
0.447556714,123,sg,shi,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,yes,agent,NA,none,NA,none,no,no,__,trans,telic,ntrl,phy,phy,sg,compl
0.804843021,228,sg,rang,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,_,trans,atelic,ntrl,phy,ment,sg,compl
0.974030058,143,sg,ling,yes,distant,np,inanim,3,indef,unintent,NA,none,????????,oth,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,adj,state,neg,ment,ment,sg,compl
0.073109021,280,sg,rang,yes,distant,np,anim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_??_,adj,state,neg,phy,ment,sg,compl
0.91014142,303,sg,rang,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,trans,state,ntrl,ment,ment,sg,compl
0.911765149,351,sg,ling,yes,distant,pron,event,3,def,unintent,NA,none,_??__,degree,no,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,????,intrans,atelic,ntrl,ment,ment,sg,compl
0.190329064,197,tw,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,??__,adj,state,ntrl,ment,ment,sg,compl
0.478815179,47,sg,ling,yes,distant,cl,event,na,na,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,??__??,nece,NA,none,no,no,??,trans,atelic,ntrl,ment,ment,sg,cpd
0.712328695,14,tw,ling,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,??__,degree,yes,no,????_,intrans,state,neg,ment,ment,sg,cpd
0.45128223,58,sg,ling,yes,adjacent,np,inanim,3,indef,unintent,??,poss,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,??_,adj,state,neg,ment,ment,sg,cpd
0.104916361,63,sg,ling,yes,distant,np,anim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,??_??,intrans,telic,ntrl,ment,ment,sg,cpd
0.275872143,66,sg,ling,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,intrans,state,pstv,phy,ment,sg,cpd
0.561979731,126,tw,rang,yes,adjacent,vp,event,na,na,unintent,NA,none,_,degree,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,trans,telic,neg,phy,ment,sg,cpd
0.252588025,290,sg,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_????,trans,telic,ntrl,ment,ment,sg,cpd
0.293041465,271,sg,ling,yes,distant,pron,inanim,3,def,unintent,NA,none,_,degree,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,intrans,state,pstv,phy,ment,sg,cpd
0.031154618,142,tw,ling,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,yes,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,intrans,state,pstv,ment,ment,sg,cpd
0.496819955,406,sg,ling,yes,distant,cl,event,na,na,unintent,NA,none,??,range,no,ren,anim,3,indef,no,expcer,NA,none,??_,degree,no,no,___,adj,state,neg,ment,ment,sg,cpd
0.932980662,437,sg,rang,yes,distant,np,inanim,3,def,unintent,NA,none,??,range,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,??__,trans,state,neg,ment,ment,sg,cpd
0.352871814,439,sg,rang,yes,distant,np,anim,3,def,unintent,??__,nece,NA,none,yes,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,??__,trans,state,ntrl,ment,ment,sg,cpd
0.481766176,453,sg,rang,yes,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,ren,anim,3,indef,yes,expcer,NA,none,??__,degree,no,no,__,trans,state,neg,ment,ment,sg,cpd
0.180047195,171,sg,ling,yes,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,??__??_,idiom,state,pstv,ment,ment,sg,main
0.737446946,244,sg,ling,yes,adjacent2,cl,event,na,na,unintent,??__,poss,NA,none,yes,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,trans,state,ntrl,ment,ment,sg,main
0.459492827,318,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,__,trans,state,pstv,ment,ment,sg,main
0.659436008,136,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,??,range,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_??____,idiom,telic,neg,ment,ment,sg,main
0.365245345,343,sg,rang,yes,adjacent,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,_,degree,no,no,_,trans,state,ntrl,phy,phy,sg,main
0.035703694,368,sg,rang,yes,adjacent,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,??__,intrans,state,pstv,phy,ment,sg,main
0.72602874,367,sg,ling,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????,intrans,state,pstv,social,social,sg,main
0.415025605,412,sg,rang,yes,distant,cl,inanim,3,def,intent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,__,trans,state,pstv,ment,ment,mul,main
0.930795252,414,sg,ling,yes,adjacent,cl,event,3,def,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_??_??_,idiom,telic,ntrl,phy,ment,sg,main
0.762962679,52,sg,ling,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,??__,adj,state,neg,ment,ment,sg,rltv
0.836204849,458,sg,ling,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,intrans,state,neg,ment,ment,sg,rltv
0.48277639,161,sg,rang,yes,distant,np,inanim,3,def,unintent,NA,none,___,time,no,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,????__??,idiom,telic,ntrl,social,social,sg,rltv
0.171562916,44,sg,ling,yes,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,??__,adj,state,neg,ment,ment,mul,rltv
0.067278679,13,ml,ling,yes,distant,cl,event,na,na,unintent,NA,none,___,oth,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,??__,adj,state,neg,ment,ment,sg,rltv
0.778287905,46,sg,ling,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,??__,adj,state,neg,ment,ment,sg,rltv
0.134451454,57,sg,ling,yes,distant,cl,event,na,na,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,??_??,intrans,state,ntrl,ment,ment,sg,rltv
0.877885142,24,tw,ling,yes,distant,cl,event,na,na,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,??_??,intrans,state,ntrl,ment,ment,sg,rltv
0.57420588,61,sg,ling,yes,adjacent,pron,event,3,def,unintent,NA,none,__??,degree,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,??_,adj,state,pstv,ment,ment,sg,rltv
0.675333518,172,sg,rang,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,??_??,trans,telic,pstv,ment,ment,sg,rltv
0.249451288,71,sg,ling,yes,distant,np,inanim,3,def,unintent,NA,none,??,degree,no,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,????_,intrans,telic,ntrl,ment,ment,sg,rltv
0.604999779,76,sg,ling,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,_????,intrans,state,ntrl,social,social,sg,rltv
0.601027661,19,ml,ling,yes,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,_????,intrans,state,ntrl,social,social,sg,rltv
0.338898337,83,sg,ling,yes,distant,np,event,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_??_??__,idiom,telic,ntrl,ment,ment,sg,rltv
0.613970778,85,sg,ling,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,__,intrans,telic,pstv,phy,ment,sg,rltv
0.836492055,84,sg,ling,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___??_,idiom,telic,pstv,phy,ment,sg,rltv
0.021238486,213,sg,rang,yes,distant,np,inanim,3,def,unintent,NA,none,_,degree,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_??,intrans,state,pstv,phy,ment,sg,rltv
0.119505268,23,ml,ling,yes,distant,np,event,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,adj,state,ntrl,ment,ment,sg,rltv
0.972269664,103,sg,ling,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,intrans,state,neg,ment,ment,sg,rltv
0.387157125,106,sg,ling,yes,distant,np,inanim,3,indef,unintent,_,poss,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_,trans,atelic,ntrl,phy,ment,sg,rltv
0.793324114,109,sg,ling,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_??__??_,idiom,state,pstv,phy,ment,sg,rltv
0.657051176,29,ml,ling,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,intrans,state,ntrl,ment,ment,sg,rltv
0.736415614,224,sg,rang,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,intrans,state,neg,ment,ment,sg,rltv
